"","X","Year","Length_Category","Sector","SAUP","GearCode","NV","GT","P","NVActive","GTActive","PActive","NomEffort","NomEffortActive","CreepLinCompounded","CreepLogCompounded","Family","Code","EffEffortLin","EffEffortLog","Sector2"
"1563",214221,1984,"Less than 6m","UP",626,"SE",4,10.12143,0,2.892,7.31779389,0,722.6073,522.4450779,1136.16277821572,373.555156871088,"SN",214221,8932.6024752696,3421.94413307693,"AUP"
"1564",233253,1984,"6-12m","APW",534,"TP",15,51.81103,219.95825,10.845,37.45937469,159.02981475,45099.73,32607.10479,204.382279015993,31.0857770194804,"TP",233253,137275.586004059,59119.3315041877,"AUP"
"1565",233321,1984,"Less than 6m","APW",534,"TP",20,22.994074,160.40926,14.46,16.624715502,115.97589498,32956.971,23827.890033,204.382279015993,31.0857770194804,"TP",233321,100315.17942444,43201.9015174348,"AUP"
"1566",233389,1984,"6-12m","UP",534,"TP",11,31.658236,0,7.953,22.888904628,0,2731.2353,1974.6831219,204.382279015993,31.0857770194804,"TP",233389,8313.39625142929,3580.26101523534,"AUP"
"1567",233457,1984,"Less than 6m","UP",534,"TP",45,38.45852,0,32.535,27.80550996,0,11258.111,8139.614253,204.382279015993,31.0857770194804,"TP",233457,34267.6948359502,14757.7822820656,"AUP"
"1568",236309,1984,"6-12m","UP",626,"TP",107,889.792,0,77.361,643.319616,0,19272.2,13933.8006,204.382279015993,31.0857770194804,"TP",236309,58661.1615765202,25263.1131187483,"AUP"
"1569",236377,1984,"Less than 6m","UP",626,"TP",40,101.2143,0,28.92,73.1779389,0,7226.073,5224.450779,204.382279015993,31.0857770194804,"TP",236377,21994.8856807593,9472.35394004488,"AUP"
"1570",264096,1984,"Less than 6m","APW",534,"TR",12,15.4319468,112.800437,8.676,11.1572975364,81.554715951,23136.463,16727.662749,1709.78270962463,674.360266421417,"DT",264096,418719.7069927,179159.576527293,"AUP"
"1571",267136,1984,"6-12m","UP",626,"TR",21,158.7789,0,15.183,114.7971447,0,3782.394,2734.670862,6374.45117478454,121.27889350205,"DT",267136,244889.25276798,8369.63959108793,"AUP"
"1572",267203,1984,"Less than 6m","UP",626,"TR",11,27.83393,0,7.953,20.12393139,0,1987.17,1436.72391,6374.45117478454,121.27889350205,"DT",267203,128658.351409966,4397.18778800469,"AUP"
"1573",288527,1984,"6-12m","APW",626,"TRS",3,11.97384,26.87374,2.169,8.65708632,19.42971402,5510.13,3983.82399,6374.45117478454,121.27889350205,"DT",288527,356750.676517155,12192.7546945245,"AUP"
"1574",31020,1985,"12-24m","APW",534,"GN",1,47.79321,150.24,0.723,34.55449083,108.62352,29763.99,21519.36477,952.797037972573,578.681463354455,"NT",31020,313354.405102453,202002.682884674,"AUP"
"1575",31058,1985,"6-12m","APW",534,"GN",24,84.06042,359.2075,17.352,60.77568366,259.7070225,73651.08,53249.73084,952.797037972573,578.681463354455,"NT",31058,775396.38867481,499856.22752036,"AUP"
"1576",31126,1985,"Less than 6m","APW",534,"GN",12,14.140767,103.03389,8.676,10.223774541,74.49350247,21159.531,15298.340913,952.797037972573,578.681463354455,"NT",31126,222766.915616888,143605.81462974,"AUP"
"1577",31194,1985,"6-12m","UP",534,"GN",2,6.290451,0,1.446,4.547996073,0,496.5882,359.0332686,952.797037972573,578.681463354455,"NT",31194,5228.06586052132,3370.25206260555,"AUP"
"1578",31255,1985,"Less than 6m","UP",534,"GN",22,18.812513,0,15.906,13.601446899,0,5503.9647,3979.3664781,952.797037972573,578.681463354455,"NT",31255,57945.577332656,37354.3881684726,"AUP"
"1579",35950,1985,"12-24m","APW",626,"GN",2,41.15675,224.12367,1.446,29.75633025,162.04141341,44730.46,32340.12258,952.797037972573,578.681463354455,"NT",35950,470920.957951507,303577.340493179,"AUP"
"1580",35987,1985,"6-12m","APW",626,"GN",4,15.82351,49.45507,2.892,11.44039773,35.75601561,10140.152,7331.329896,952.797037972573,578.681463354455,"NT",35987,106755.219901917,68819.331979966,"AUP"
"1581",36043,1985,"Less than 6m","APW",626,"GN",1,3.489078,8.883124,0.723,2.522603394,6.422498652,1821.375,1316.854125,952.797037972573,578.681463354455,"NT",36043,19175.382050373,12361.3345031722,"AUP"
"1582",36091,1985,"12-24m","UP",626,"GN",2,47.13707,0,1.446,34.08010161,0,349.0954,252.3959742,952.797037972573,578.681463354455,"NT",36091,3675.26603089851,2369.24576922309,"AUP"
"1583",36159,1985,"6-12m","UP",626,"GN",814,6584.873,0,588.522,4760.863179,0,146612.82,106001.06886,952.797037972573,578.681463354455,"NT",36159,1543535.42624806,995034.032241233,"AUP"
"1584",36227,1985,"Less than 6m","UP",626,"GN",1331,3362.1144,0,962.313,2430.8087112,0,240447.515,173843.553345,952.797037972573,578.681463354455,"NT",36227,2531424.31579866,1631872.71340142,"AUP"
"1585",50301,1985,"6-12m","UP",626,"GU",11,91.47394,0,7.953,66.13565862,0,1981.254,1432.446642,180.045343865353,27.2696301875927,"OT",50301,5548.40957714606,2521.53463887689,"AUP"
"1586",62402,1985,"6-12m","UP",626,"HL",34,282.7376,0,24.582,204.4192848,0,6123.877,4427.563071,26678.7066564112,165.566115603415,"HL",62402,1639895.05782943,16262.9422732309,"AUP"
"1587",86091,1985,"6-12m","APW",534,"LL",20,66.92809,271.2853,14.46,48.38900907,196.1392719,55623.72,40215.94956,1331.92721088529,99.5202967120145,"HL",86091,796491.182386643,110980.61118626,"AUP"
"1588",86159,1985,"Less than 6m","APW",534,"LL",8,9.28371,67.10083,5.784,6.71212233,48.51390009,13783.475,9965.452425,1331.92721088529,99.5202967120145,"HL",86159,197369.329130571,27500.8302172263,"AUP"
"1589",86227,1985,"6-12m","UP",534,"LL",3,8.700866,0,2.169,6.290726118,0,744.8823,538.5499029,1331.92721088529,99.5202967120145,"HL",86227,10666.1723427682,1486.19137511528,"AUP"
"1590",86287,1985,"Less than 6m","UP",534,"LL",28,23.931839,0,20.244,17.302719597,0,7005.046,5064.648258,1331.92721088529,99.5202967120145,"HL",86287,100307.159809032,13976.4885640131,"AUP"
"1591",89864,1985,"Less than 6m","APW",626,"LL",1,1.376451,4.849073,0.723,0.995174073,3.505879779,994.2428,718.8375444,26678.7066564112,165.566115603415,"HL",89864,266245.362864489,2640.37198362663,"AUP"
"1592",89929,1985,"6-12m","UP",626,"LL",40,332.6325,0,28.92,240.4932975,0,7204.561,5208.897603,26678.7066564112,165.566115603415,"HL",89929,1929288.25607221,19132.8727939786,"AUP"
"1593",110626,1985,"Less than 6m","APW",626,"MB",1,1.376451,4.523122,0.723,0.995174073,3.270217206,927.4104,670.5177192,180.045343865353,27.2696301875927,"OT",110626,2597.16964372305,1180.31178640127,"AUP"
"1594",116120,1985,"Less than 6m","APW",534,"Multiple",3,3.5351908,25.013802,2.169,2.5559429484,18.084978846,5136.958,3714.020634,223.698461096331,29.0033442967874,"OT",116120,16628.2539931649,6626.84761512136,"AUP"
"1595",137646,1985,"6-12m","APW",534,"OT",4,13.902406,58.90053,2.892,10.051439538,42.58508319,12076.829,8731.547367,223.698461096331,29.0033442967874,"OT",137646,39092.5096222354,15579.5132950043,"AUP"
"1596",137714,1985,"Less than 6m","APW",534,"OT",4,4.8570528,35.823632,2.892,3.5116491744,25.900485936,7353.449,5316.543627,223.698461096331,29.0033442967874,"OT",137714,23803.0012505035,9486.19513115867,"AUP"
"1597",137782,1985,"6-12m","UP",534,"OT",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,223.698461096331,29.0033442967874,"OT",137782,1607.44836138597,640.615385383219,"AUP"
"1598",137829,1985,"Less than 6m","UP",534,"OT",9,7.692141,0,6.507,5.561417943,0,2251.6217,1627.9224891,223.698461096331,29.0033442967874,"OT",137829,7288.46479261105,2904.66729391218,"AUP"
"1599",142378,1985,"6-12m","UP",626,"OT",74,598.7621,0,53.502,432.9049983,0,13328.437,9636.459951,180.045343865353,27.2696301875927,"OT",142378,37325.6672285269,16963.0524796863,"AUP"
"1600",142446,1985,"Less than 6m","UP",626,"OT",97,244.720725,0,70.131,176.933084175,0,17523.2218,12669.2893614,180.045343865353,27.2696301875927,"OT",142446,49072.9667460985,22301.7395818116,"AUP"
"1601",161879,1985,"6-12m","APW",534,"PL",10,34.75601,147.25134,7.23,25.12859523,106.46271882,30192.08,21828.87384,1331.92721088529,99.5202967120145,"HL",161879,432328.609052255,60239.3275995288,"AUP"
"1602",161947,1985,"Less than 6m","APW",534,"PL",24,27.851131,201.30248,17.352,20.136367713,145.54169304,41350.43,29896.36089,1331.92721088529,99.5202967120145,"HL",161947,592108.058988074,82502.5006276939,"AUP"
"1603",162015,1985,"6-12m","UP",534,"PL",3,8.700866,0,2.169,6.290726118,0,744.8823,538.5499029,1331.92721088529,99.5202967120145,"HL",162015,10666.1723427682,1486.19137511528,"AUP"
"1604",162073,1985,"Less than 6m","UP",534,"PL",21,17.950526,0,15.183,12.978230298,0,5253.784,3798.485832,1331.92721088529,99.5202967120145,"HL",162073,75230.3626971376,10482.3654254083,"AUP"
"1605",165066,1985,"6-12m","UP",626,"PL",110,881.5233,0,79.53,637.3413459,0,19812.547,14324.471481,26678.7066564112,165.566115603415,"HL",165066,5305543.8422936,52615.4114700009,"AUP"
"1606",165134,1985,"Less than 6m","UP",626,"PL",208,525.590425,0,150.384,380.001877275,0,37575.5818,27167.1456414,26678.7066564112,165.566115603415,"HL",165134,10062254.8246618,99788.0130016438,"AUP"
"1607",188680,1985,"Less than 6m","APW",626,"PS",2,2.752902,8.481616,1.446,1.990348146,6.132208368,1739.051,1257.333873,1228.2438823591,395.070299056739,"SN",188680,23098.8385186048,8609.52498644921,"AUP"
"1608",188732,1985,"6-12m","UP",626,"PS",77,640.3176,0,55.671,462.9496248,0,13868.78,10027.12794,1228.2438823591,395.070299056739,"SN",188732,184211.221907842,68660.2106215212,"AUP"
"1609",188773,1985,"Less than 6m","UP",626,"PS",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,1228.2438823591,395.070299056739,"SN",188773,2399.4964818716,894.353406511382,"AUP"
"1610",210855,1985,"6-12m","APW",534,"SE",2,6.951203,28.96907,1.446,5.025719769,20.94463761,5939.752,4294.440696,1228.2438823591,395.070299056739,"SN",210855,78894.3925673023,29405.9479896286,"AUP"
"1611",210923,1985,"6-12m","UP",534,"SE",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,1228.2438823591,395.070299056739,"SN",210923,6595.90238701717,2458.46068682048,"AUP"
"1612",214163,1985,"6-12m","UP",626,"SE",153,1255.7108,0,110.619,907.8789084,0,27557.448,19924.034904,1228.2438823591,395.070299056739,"SN",214163,366030.11719429,136428.740226005,"AUP"
"1613",214222,1985,"Less than 6m","UP",626,"SE",5,12.65179,0,3.615,9.14724417,0,903.2591,653.0563293,1228.2438823591,395.070299056739,"SN",214222,11997.4837376019,4471.76752762721,"AUP"
"1614",233254,1985,"6-12m","APW",534,"TP",17,58.76224,247.4251,12.291,42.48509952,178.8883473,50731.47,36678.85281,209.101950416277,32.1034936851356,"TP",233254,156811.963244848,67018.0442678265,"AUP"
"1615",233322,1985,"Less than 6m","APW",534,"TP",22,25.207411,180.95328,15.906,18.224958153,130.82922144,37178.08,26879.75184,209.101950416277,32.1034936851356,"TP",233322,114918.170407324,49113.5425650547,"AUP"
"1616",233390,1985,"6-12m","UP",534,"TP",10,28.880416,0,7.23,20.880540768,0,2482.9413,1795.1665599,209.101950416277,32.1034936851356,"TP",233390,7674.81998599126,3280.05220345112,"AUP"
"1617",233458,1985,"Less than 6m","UP",534,"TP",44,37.60311,0,31.812,27.18704853,0,11007.93,7958.73339,209.101950416277,32.1034936851356,"TP",233458,34025.7263304585,14541.8601124141,"AUP"
"1618",236310,1985,"6-12m","UP",626,"TP",114,948.0026,0,82.422,685.4058798,0,20533,14845.359,209.101950416277,32.1034936851356,"TP",236310,63467.9034789742,27124.8103583689,"AUP"
"1619",236378,1985,"Less than 6m","UP",626,"TP",43,108.8054,0,31.089,78.6663042,0,7768.028,5616.284244,209.101950416277,32.1034936851356,"TP",236378,24011.1260568825,10261.8363784396,"AUP"
"1620",264097,1985,"Less than 6m","APW",534,"TR",14,18.0756768,137.475088,10.122,13.0687143264,99.394488624,28195.689,20385.483147,1865.88730681079,720.996742081298,"DT",264097,554295.471118846,231485.688097375,"AUP"
"1621",267137,1985,"6-12m","UP",626,"TR",22,166.3398,0,15.906,120.2636754,0,3962.508,2864.893284,7193.76247367083,126.357776593165,"DT",267137,289015.921520205,8969.44500612629,"AUP"
"1622",267204,1985,"Less than 6m","UP",626,"TR",12,30.36429,0,8.676,21.95338167,0,2167.822,1567.335306,7193.76247367083,126.357776593165,"DT",267204,158115.78753198,4907.03367969748,"AUP"
"1623",31021,1986,"12-24m","APW",534,"GN",1,47.79321,154.8111,0.723,34.55449083,111.9284253,30669.56,22174.09188,1023.93997251134,615.760653038598,"NT",31021,344707.444233349,219520.642940065,"AUP"
"1624",31059,1986,"6-12m","APW",534,"GN",24,84.06042,356.7193,17.352,60.77568366,257.9080539,73140.89,52880.86347,1023.93997251134,615.760653038598,"NT",31059,822059.698960549,523513.711902243,"AUP"
"1625",31127,1986,"Less than 6m","APW",534,"GN",13,15.462627,117.41769,9.399,11.179479321,84.89298987,24109,17430.807,1023.93997251134,615.760653038598,"NT",31127,270970.687972759,172562.735841076,"AUP"
"1626",31195,1986,"6-12m","UP",534,"GN",2,6.290451,0,1.446,4.547996073,0,496.5882,359.0332686,1023.93997251134,615.760653038598,"NT",31195,5581.35327857456,3554.38294323262,"AUP"
"1627",31256,1986,"Less than 6m","UP",534,"GN",22,18.812513,0,15.906,13.601446899,0,5503.9647,3979.3664781,1023.93997251134,615.760653038598,"NT",31256,61861.2593362139,39395.2136797339,"AUP"
"1628",35951,1986,"12-24m","APW",626,"GN",2,41.15675,225.78689,1.446,29.75633025,163.24392147,45078.87,32592.02301,1023.93997251134,615.760653038598,"NT",35951,506659.439086423,322656.814294421,"AUP"
"1629",35988,1986,"6-12m","APW",626,"GN",4,15.82351,49.09706,2.892,11.44039773,35.49717438,10066.747,7278.258081,1023.93997251134,615.760653038598,"NT",35988,113144.193464586,72053.8140669435,"AUP"
"1630",36044,1986,"Less than 6m","APW",626,"GN",1,3.489078,9.309207,0.723,2.522603394,6.730556661,1908.738,1380.017574,1023.93997251134,615.760653038598,"NT",36044,21453.0693525135,13661.9955735959,"AUP"
"1631",36092,1986,"12-24m","UP",626,"GN",2,47.13707,0,1.446,34.08010161,0,349.0954,252.3959742,1023.93997251134,615.760653038598,"NT",36092,3923.62274279835,2498.68751476771,"AUP"
"1632",36160,1986,"6-12m","UP",626,"GN",978,7944.137,0,707.094,5743.611051,0,176151.5,127357.5345,1023.93997251134,615.760653038598,"NT",36160,1979837.12067831,1260823.12673729,"AUP"
"1633",36228,1986,"Less than 6m","UP",626,"GN",1419,3584.06183,0,1025.937,2591.27670309,0,256344.966,185337.410418,1023.93997251134,615.760653038598,"NT",36228,2881163.5403946,1834816.40267317,"AUP"
"1634",50302,1986,"6-12m","UP",626,"GU",14,116.4214,0,10.122,84.1726722,0,2521.596,1823.113908,188.174788984997,28.1250478399627,"OT",50302,7266.60395205413,3230.79608133059,"AUP"
"1635",62403,1986,"6-12m","UP",626,"HL",43,357.5799,0,31.089,258.5302677,0,7744.903,5599.564869,31177.2238106559,172.869650849332,"HL",62403,2422390.6452282,21133.4897747194,"AUP"
"1636",86092,1986,"6-12m","APW",534,"LL",21,70.0807,281.123,15.183,50.6683461,203.251929,57640.8,41674.2984,1441.8064462465,103.385532328499,"HL",86092,888709.570068053,117233.047918405,"AUP"
"1637",86160,1986,"Less than 6m","APW",534,"LL",8,9.28371,69.47038,5.784,6.71212233,50.22708474,14269.505,10316.852115,1441.8064462465,103.385532328499,"HL",86160,220008.147937467,29022.1087048918,"AUP"
"1638",86228,1986,"6-12m","UP",534,"LL",3,8.700866,0,2.169,6.290726118,0,744.8823,538.5499029,1441.8064462465,103.385532328499,"HL",86228,11484.6433183492,1514.98283107577,"AUP"
"1639",86288,1986,"Less than 6m","UP",534,"LL",27,23.076429,0,19.521,16.684258167,0,6754.866,4883.768118,1441.8064462465,103.385532328499,"HL",86288,104146.959423313,13738.4201721768,"AUP"
"1640",89865,1986,"Less than 6m","APW",626,"LL",1,1.376451,5.01094,0.723,0.995174073,3.62290962,1027.432,742.833336,31177.2238106559,172.869650849332,"HL",89865,321352.206142298,2803.55011111431,"AUP"
"1641",89930,1986,"6-12m","UP",626,"LL",15,124.7372,0,10.845,90.1849956,0,2701.71,1953.33633,31177.2238106559,172.869650849332,"HL",89930,845019.883414872,7372.14664396149,"AUP"
"1642",106593,1986,"Less than 6m","APW",626,"LN",1,1.376451,3.911729,0.723,0.995174073,2.828180067,802.0519,579.8835237,1023.93997251134,615.760653038598,"NT",106593,9014.58190438668,5740.77191714848,"AUP"
"1643",110627,1986,"Less than 6m","APW",626,"MB",1,1.376451,4.719911,0.723,0.995174073,3.412495653,967.7597,699.6902631,188.174788984997,28.1250478399627,"OT",110627,2788.83947335684,1239.94257860088,"AUP"
"1644",116058,1986,"6-12m","APW",534,"Multiple",1,3.152609,9.446515,0.723,2.279336307,6.829830345,1936.892,1400.372916,234.434604226349,29.9191642886321,"OT",116058,6477.63709449182,2516.39389957337,"AUP"
"1645",116121,1986,"Less than 6m","APW",534,"Multiple",3,3.5351908,25.857592,2.169,2.5559429484,18.695039016,5309.986,3839.119878,234.434604226349,29.9191642886321,"OT",116121,17758.4306635745,6898.68943504336,"AUP"
"1646",137647,1986,"6-12m","APW",534,"OT",4,13.902406,58.49178,2.892,10.051439538,42.28955694,11993.018,8670.952014,234.434604226349,29.9191642886321,"OT",137647,40108.8022830948,15581.2287585852,"AUP"
"1647",137715,1986,"Less than 6m","APW",534,"OT",4,4.8570528,37.195667,2.892,3.5116491744,26.892467241,7634.802,5519.961846,234.434604226349,29.9191642886321,"OT",137715,25533.4198521654,9919.07095349177,"AUP"
"1648",137783,1986,"6-12m","UP",534,"OT",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,234.434604226349,29.9191642886321,"OT",137783,1660.76278130475,645.163239395961,"AUP"
"1649",137830,1986,"Less than 6m","UP",534,"OT",9,7.692141,0,6.507,5.561417943,0,2251.6217,1627.9224891,234.434604226349,29.9191642886321,"OT",137830,7530.20212106959,2925.28809558149,"AUP"
"1650",142379,1986,"6-12m","UP",626,"OT",46,365.9193,0,33.258,264.5596539,0,8285.244,5990.231412,188.174788984997,28.1250478399627,"OT",142379,23875.9844138921,10615.4728386576,"AUP"
"1651",142447,1986,"Less than 6m","UP",626,"OT",103,259.902925,0,74.469,187.909814775,0,18607.1318,13452.9562914,188.174788984997,28.1250478399627,"OT",142447,53621.0628008103,23840.3965203949,"AUP"
"1652",161880,1986,"6-12m","APW",534,"PL",10,34.75601,146.22943,7.23,25.12859523,105.72387789,29982.54,21677.37642,1441.8064462465,103.385532328499,"HL",161880,462272.734468435,60980.1485846051,"AUP"
"1653",161948,1986,"Less than 6m","APW",534,"PL",25,29.172991,219.0356,18.075,21.092072493,158.3627388,44986.95,32525.56485,1441.8064462465,103.385532328499,"HL",161948,693611.69506969,91496.9477358557,"AUP"
"1654",162016,1986,"6-12m","UP",534,"PL",3,8.700866,0,2.169,6.290726118,0,744.8823,538.5499029,1441.8064462465,103.385532328499,"HL",162016,11484.6433183492,1514.98283107577,"AUP"
"1655",162074,1986,"Less than 6m","UP",534,"PL",21,17.950526,0,15.183,12.978230298,0,5253.784,3798.485832,1441.8064462465,103.385532328499,"HL",162074,81003.1803838672,10685.4365557895,"AUP"
"1656",165067,1986,"6-12m","UP",626,"PL",128,1030.4531,0,92.544,745.0175913,0,23054.591,16668.469293,31177.2238106559,172.869650849332,"HL",165067,7210836.02570133,62908.9819664415,"AUP"
"1657",165135,1986,"Less than 6m","UP",626,"PL",222,561.015425,0,160.506,405.614152275,0,40104.7018,28995.6994014,31177.2238106559,172.869650849332,"HL",165135,12543637.3405821,109433.559775826,"AUP"
"1658",188681,1986,"Less than 6m","APW",626,"PS",2,2.752902,8.936662,1.446,1.990348146,6.461206626,1832.352,1324.790496,1327.18405869725,417.562943728747,"SN",188681,26151.0356432202,9483.57495067257,"AUP"
"1659",188733,1986,"6-12m","UP",626,"PS",14,116.4214,0,10.122,84.1726722,0,2521.596,1823.113908,1327.18405869725,417.562943728747,"SN",188733,35987.8161367475,13050.8464865463,"AUP"
"1660",188774,1986,"Less than 6m","UP",626,"PS",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,1327.18405869725,417.562943728747,"SN",188774,2578.23369134964,934.986773978969,"AUP"
"1661",210856,1986,"6-12m","APW",534,"SE",2,6.951203,28.75621,1.446,5.025719769,20.79073983,5896.107,4262.885361,1327.18405869725,417.562943728747,"SN",210856,84148.2991877327,30516.0649545967,"AUP"
"1662",210924,1986,"6-12m","UP",534,"SE",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,1327.18405869725,417.562943728747,"SN",210924,7087.22762777162,2570.1565061296,"AUP"
